time (s)	det(V)
3850.041681	0.000539	
3850.043681	0.000815	
3850.045681	0.000045	
3850.047682	-0.000912	
3850.049681	-0.002197	
3850.051681	-0.002884	
3850.053681	-0.001839	
3850.055681	-0.001840	
3850.059680	-0.002344	
3850.061681	0.000606	
3850.065681	0.000837	
3850.067681	-0.001629	
3850.069681	-0.001657	
3850.071680	-0.001650	
3850.073681	-0.001329	
3850.077680	-0.001550	
3850.079680	0.000900	
3850.081680	0.001103	
3850.085682	0.000448	
3850.087681	-0.001465	
3850.089681	-0.001952	
3850.091681	-0.001065	
3850.093681	-0.000962	
3850.095681	-0.001622	
3850.099681	0.000708	
3850.103681	0.001372	
3850.105682	-0.001051	
3850.107682	-0.001075	
3850.109680	-0.000440	
3850.111681	-0.000903	
3850.115680	-0.001030	
3850.117680	0.001156	
3850.119681	0.002598	
3850.121680	0.001913	
3850.123683	0.000536	
3850.125681	-0.000186	
3850.127681	-0.001060	
3850.129681	-0.000397	
3850.131680	-0.000268	
3850.135680	-0.000879	
3850.137680	0.002094	
3850.139682	0.002313	
3850.141682	0.002401	
3850.143681	0.000845	
3850.145681	-0.000058	
3850.147680	-0.000388	
3850.149681	-0.000622	
3850.151681	-0.000440	
3850.155680	-0.000360	
3850.157681	0.002713	
3850.161681	0.003243	
3850.163682	0.000202	
3850.165682	0.000256	
3850.167681	-0.000139	
3850.169680	0.000690	
3850.173680	0.000028	
3850.175680	0.003049	
3850.177681	0.003015	
3850.179681	0.002871	
3850.181681	0.001571	
3850.183681	0.000244	
3850.185681	0.000062	
3850.187680	0.000711	
3850.189680	0.000736	
3850.193680	0.000775	
3850.195681	0.003308	
3850.197680	0.003588	
3850.199681	0.002778	
3850.201681	0.001323	
3850.203681	0.000645	
3850.205680	0.000381	
3850.207682	0.001211	
3850.209680	0.001261	
3850.213680	0.000203	
3850.217680	0.003127	
3850.219681	0.002986	
3850.221681	0.000876	
3850.223680	0.001355	
3850.225680	0.001440	
3850.227683	0.001536	
3850.231680	0.001034	
3850.233680	0.003843	
3850.235681	0.003861	
3850.239681	0.004085	
3850.241681	0.002212	
3850.243681	0.001380	
3850.245681	0.001669	
3850.247680	0.001998	
3850.249680	0.000850	
3850.253681	0.003503	
3850.257681	0.003817	
3850.259680	0.002204	
3850.261680	0.001245	
3850.263681	0.001783	
3850.265681	0.001829	
3850.269680	0.001007	
3850.271681	0.004505	
3850.273681	0.005129	
3850.275681	0.005017	
3850.277681	0.003128	
3850.279681	0.002118	
3850.281681	0.001917	
3850.283681	0.001841	
3850.285680	0.002339	
3850.289680	0.001849	
3850.291681	0.004934	
3850.293680	0.004668	
3850.295681	0.004633	
3850.297681	0.002822	
3850.299681	0.002239	
3850.301680	0.001593	
3850.303680	0.002384	
3850.305681	0.002112	
3850.309681	0.001667	
3850.311681	0.004725	
3850.315681	0.004747	
3850.317681	0.001873	
3850.319680	0.001359	
3850.321680	0.001733	
3850.323680	0.002181	
3850.327680	0.001351	
3850.329681	0.003857	
3850.331681	0.004250	
3850.335681	0.003496	
3850.337681	0.001116	
3850.339681	0.000882	
3850.341680	0.001538	
3850.343681	0.001298	
3850.345681	0.000120	
3850.349680	0.002470	
3850.353681	0.002309	
3850.355680	-0.000149	
3850.357680	-0.000659	
3850.359681	-0.000382	
3850.361681	-0.001084	
3850.365680	-0.001363	
3850.367681	0.000311	
3850.369681	0.000541	
3850.371681	0.000180	
3850.373682	-0.001847	
3850.375681	-0.003003	
3850.377681	-0.003847	
3850.379681	-0.004286	
3850.381680	-0.004632	
3850.385680	-0.005971	
3850.387681	-0.003227	
3850.389681	-0.004058	
3850.391681	-0.004171	
3850.393681	-0.006924	
3850.395681	-0.008598	
3850.397681	-0.009639	
3850.399682	-0.010206	
3850.401682	-0.011500	
3850.405680	-0.012010	
3850.407681	-0.011073	
3850.411681	-0.011585	
3850.413681	-0.017004	
3850.415681	-0.019140	
3850.417681	-0.020637	
3850.419681	-0.020960	
3850.423680	-0.023433	
3850.425681	-0.023144	
3850.427681	-0.025323	
3850.431681	-0.027016	
3850.433681	-0.033982	
3850.435681	-0.036340	
3850.437681	-0.037564	
3850.439681	-0.040760	
3850.441680	-0.043209	
3850.445680	-0.043714	
3850.449681	-0.048750	
3850.451680	-0.057132	
3850.453682	-0.060509	
3850.455681	-0.063556	
3850.457681	-0.066219	
3850.461680	-0.070029	
3850.463680	-0.075558	
3850.465681	-0.079810	
3850.467681	-0.084436	
3850.469683	-0.089894	
3850.471681	-0.095109	
3850.473681	-0.100467	
3850.475681	-0.104454	
3850.477682	-0.110337	
3850.481680	-0.115926	
3850.483681	-0.124807	
3850.485681	-0.130193	
3850.487681	-0.136212	
3850.489681	-0.143942	
3850.491681	-0.150324	
3850.493681	-0.157034	
3850.495681	-0.163375	
3850.497681	-0.169876	
3850.501680	-0.177217	
3850.503680	-0.187407	
3850.507681	-0.194721	
3850.509681	-0.209708	
3850.511680	-0.217737	
3850.513681	-0.223810	
3850.515681	-0.230459	
3850.519680	-0.237698	
3850.521683	-0.247866	
3850.523681	-0.253539	
3850.525681	-0.259470	
3850.527681	-0.266600	
3850.529681	-0.273087	
3850.531681	-0.278473	
3850.533680	-0.283537	
3850.535680	-0.287780	
3850.539680	-0.292013	
3850.541681	-0.296505	
3850.543681	-0.299652	
3850.545681	-0.302501	
3850.547681	-0.305528	
3850.549681	-0.308177	
3850.551681	-0.309480	
3850.553680	-0.308708	
3850.555681	-0.309349	
3850.559681	-0.309010	
3850.561681	-0.304453	
3850.565681	-0.302031	
3850.567681	-0.298712	
3850.569680	-0.294883	
3850.571681	-0.290777	
3850.573681	-0.285533	
3850.577680	-0.281168	
3850.579681	-0.267658	
3850.581680	-0.260762	
3850.585681	-0.255358	
3850.587682	-0.242521	
3850.589681	-0.235542	
3850.591681	-0.226727	
3850.593681	-0.219151	
3850.597680	-0.211498	
3850.599681	-0.191952	
3850.603681	-0.182627	
3850.605682	-0.166572	
3850.607681	-0.157689	
3850.609680	-0.147796	
3850.611681	-0.138264	
3850.615680	-0.128559	
3850.617681	-0.107532	
3850.619681	-0.096854	
3850.623681	-0.087694	
3850.625680	-0.070031	
3850.627681	-0.061224	
3850.629681	-0.050702	
3850.631681	-0.040698	
3850.633681	-0.031553	
3850.637681	-0.018474	
3850.641681	0.001534	
3850.643680	0.020208	
3850.645682	0.028207	
3850.647681	0.038177	
3850.649681	0.047419	
3850.653680	0.056624	
3850.655681	0.078737	
3850.657681	0.088123	
3850.661682	0.098009	
3850.663681	0.113271	
3850.665681	0.121533	
3850.667681	0.130677	
3850.669681	0.139903	
3850.671681	0.147215	
3850.675680	0.159187	
3850.679683	0.176106	
3850.681680	0.189171	
3850.683682	0.195731	
3850.685680	0.203839	
3850.687681	0.211677	
3850.691680	0.217679	
3850.693680	0.234803	
3850.695681	0.240344	
3850.697681	0.246689	
3850.699681	0.249378	
3850.701681	0.253484	
3850.703682	0.258357	
3850.705680	0.263138	
3850.707681	0.267233	
3850.711680	0.270276	
3850.713681	0.280028	
3850.715681	0.281926	
3850.717682	0.283987	
3850.719681	0.283756	
3850.721680	0.283821	
3850.723681	0.283748	
3850.725680	0.284483	
3850.727683	0.284201	
3850.731680	0.282558	
3850.735680	0.283542	
3850.737681	0.277980	
3850.739680	0.273754	
3850.741680	0.270784	
3850.743681	0.267154	
3850.745681	0.263510	
3850.749680	0.259083	
3850.751681	0.253043	
3850.753681	0.249204	
3850.757681	0.243694	
3850.759682	0.230618	
3850.761681	0.224080	
3850.763681	0.219415	
3850.765680	0.213133	
3850.767680	0.206868	
3850.771680	0.204194	
3850.775681	0.193130	
3850.777680	0.178607	
3850.779682	0.172247	
3850.781680	0.166791	
3850.783680	0.160896	
3850.787680	0.154923	
